"","uniqueID1","uniqueID2","uniqueID3","uniqueID4","date","year","season","fishing_season","latitude","longitude","location","total_salmon_per_site","day_scaled_linearised","month_linearised","netting_record","sea_age","sex","fork_length","gut_weight","condition","vgll3","six6","best_estimate","be_probability","prey_group","num_prey","num_fish","num_crus","w_fish","w_crus","w_prey","empty_notEmpty","fish_prop","fish_noFish","crust_prop","crust_noCrust"
"899","1233_W_89","1233_W_89","1233_W_89_1993","34_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,34,"3","female",89,6.9,0.978766442212353,2,3,"Southern_Norway",0.9251,NA,0,0,0,0,0,0,0,NA,0,NA,0
"900","1236_W_65","1236_W_65","1236_W_65_1993","31_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,31,"2","female",65,2.29,0.833864360491579,1,1,"England_Ireland",1,"Crustaceans",2,0,2,0,2.33,2.33,1,0,0,1,1
"901","1240_W_69","1240_W_69","1240_W_69_1993","27_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,27,"2","female",69,3.1,0.943657555805168,3,3,"England_Ireland",0.9996,"Fish",0,0,0,2.35,0,2.35,1,1,1,0,0
"902","1241_W_89","1241_W_89","1241_W_89_1993","45_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,45,"3","female",89,6.4,0.907841337704211,3,2,"Southern_Norway",0.9993,"Crustaceans",1,0,1,0,0.91,0.91,1,0,0,1,1
"903","1242_W_74","1242_W_74","1242_W_74_1993","28_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,28,"2","female",74,3.6,0.888397528280655,2,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"904","1243_W_71","1243_W_71","1243_W_71_1993","38_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,38,"2","female",71,2.8,0.782317391753816,3,2,"Southern_Norway",0.9987,NA,0,0,0,0,0,0,0,NA,0,NA,0
"905","1244_W_77","1244_W_77","1244_W_77_1993","39_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,39,"2","female",77,3.8,0.832360420823905,2,3,"Teno_system",1,"Crustaceans",4,0,4,0.53,0.27,0.8,1,0.6625,1,0.3375,1
"906","1245_W_64","1245_W_64","1245_W_64_1993","40_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,40,"2","female",64,1.8,0.6866455078125,2,2,"Southern_Norway",0.9937,NA,0,0,0,0,0,0,0,NA,0,NA,0
"907","1246_W_87","1246_W_87","1246_W_87_1993","41_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,41,"3","female",87,6.3,0.956715459155084,3,3,"Southern_Norway",0.9969,"Crustaceans",7,0,7,0,1.11,1.11,1,0,0,1,1
"908","1247_W_76","1247_W_76","1247_W_76_1993","42_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,42,"2","male",76,3.4,0.774529814841814,3,3,"Southern_Norway",1,"Crustaceans",2,0,2,0,1.97,1.97,1,0,0,1,1
"909","1248_W_72","1248_W_72","1248_W_72_1993","49_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,49,"2","female",72,3.8,1.01808984910837,1,1,"England_Ireland",0.9997,"Crustaceans",3,0,3,0.69,0.73,1.42,1,0.485915492957746,1,0.514084507042254,1
"910","1249_W_77","1249_W_77","1249_W_77_1993","44_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,44,"2","female",77,3.5,0.766647756022018,2,3,"Southern_Norway",0.953,NA,0,0,0,0,0,0,0,NA,0,NA,0
"911","1250_W_89","1250_W_89","1250_W_89_1993","46_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,46,"3","female",89,7.5,1.06387656762212,2,3,"Southern_Norway",1,"Crustaceans",1,0,1,0,0.14,0.14,1,0,0,1,1
"912","1251_W_77","1251_W_77","1251_W_77_1993","47_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,47,"2","female",77,3.9,0.854264642424534,2,3,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"913","1252_W_78","1252_W_78","1252_W_78_1993","48_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,48,"2","male",78,3.5,0.73753771978624,3,3,"Eastern_Barents_White Sea",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"914","1255_W_78","1255_W_78","1255_W_78_1993","43_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,43,"2","male",78,4.2,0.885045263743489,3,3,"Southern_Norway",0.9985,"Crustaceans",3,0,3,1.11,0.28,1.39,1,0.798561151079137,1,0.201438848920863,1
"915","1256_W_82","1256_W_82","1256_W_82_1993","8_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,8,"2","male",82,5,0.906835362226317,3,3,"Southern_Norway",1,"Crustaceans",1,0,1,0,1.41,1.41,1,0,0,1,1
"916","1257_W_69","1257_W_69","1257_W_69_1993","1_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,1,"2","male",69,2.7,0.821895290539985,3,1,"Eastern_Barents_White Sea",1,"Crustaceans",2,0,2,2.79,0.72,3.51,1,0.794871794871795,1,0.205128205128205,1
"917","1258_W_81","1258_W_81","1258_W_81_1993","2_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,2,"3","female",81,5.09,0.957773299387891,3,3,"Southern_Norway",1,"Crustaceans",0,0,0,0,0.35,0.35,1,0,0,1,1
"918","1259_W_90","1259_W_90","1259_W_90_1993","3_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,3,"3","female",90,6.4,0.877914951989026,3,2,"Southern_Norway",0.9994,NA,0,0,0,0,0,0,0,NA,0,NA,0
"919","1260_W_77","1260_W_77","1260_W_77_1993","4_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,4,"2","male",77,3.7,0.810456199223276,2,NA,"England_Ireland",0.9495,"Crustaceans",2,0,2,0,0.23,0.23,1,0,0,1,1
"920","1261_W_70","1261_W_70","1261_W_70_1993","5_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,5,"2","male",70,2.5,0.728862973760933,3,2,"Southern_Norway",1,"Crustaceans",15,0,15,0,1.65,1.65,1,0,0,1,1
"921","1262_W_84","1262_W_84","1262_W_84_1993","20_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,20,"3","female",84,6.5,1.09666882626066,3,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"922","1263_W_74","1263_W_74","1263_W_74_1993","7_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,7,"2","male",74,3.5,0.863719819161748,3,NA,"Southern_Norway",1,"Fish",1,1,0,0.89,0,0.89,1,1,1,0,0
"923","1264_W_88","1264_W_88","1264_W_88_1993","25_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,25,"3","female",88,7.2,1.05653643876784,2,3,"Southern_Norway",1,"Crustaceans",4,0,4,0,0.57,0.57,1,0,0,1,1
"924","1265_W_71","1265_W_71","1265_W_71_1993","9_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,9,"2","female",71,3.1,0.866137112298868,2,3,"Southern_Norway",1,"Crustaceans",4,0,4,7.69,0.58,8.27,1,0.929866989117291,1,0.0701330108827086,1
"925","1266_W_70","1266_W_70","1266_W_70_1993","10_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,10,"2","male",70,3.3,0.962099125364432,2,2,"England_Ireland",0.9193,"Crustaceans",3,0,3,0,0.82,0.82,1,0,0,1,1
"926","1268_W_72","1268_W_72","1268_W_72_1993","12_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,12,"2","female",72,3.2,0.857338820301783,1,3,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"927","1272_W_69","1272_W_69","1272_W_69_1993","23_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,23,"2","female",69,2.7,0.821895290539985,2,2,"Southern_Norway",0.9999,"Fish",3,1,2,1.57,0.25,1.82,1,0.862637362637363,1,0.137362637362637,1
"928","1273_W_77","1273_W_77","1273_W_77_1993","22_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,22,"2","male",77,4.4,0.96378575042768,2,3,"Southern_Norway",0.9988,"Crustaceans",1,0,1,0,0.15,0.15,1,0,0,1,1
"929","1274_W_84","1274_W_84","1274_W_84_1993","24_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,24,"3","female",84,6,1.01230968577907,2,3,"Southern_Norway",0.9998,"Crustaceans",2,0,2,0.15,0.59,0.74,1,0.202702702702703,1,0.797297297297297,1
"930","1275_W_76","1275_W_76","1275_W_76_1993","19_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,19,"2","female",76,4.3,0.979552412888176,2,2,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"931","1276_W_67","1276_W_67","1276_W_67_1993","50_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,50,"2","female",67,2.2,0.731472953787534,2,2,"Eastern_Barents_White Sea",1,"Fish",11,8,3,7.11,0.46,7.57,1,0.939233817701453,1,0.0607661822985469,1
"932","1277_W_78","1277_W_78","1277_W_78_1993","17_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,17,"2","male",78,3.8,0.800755238625061,3,3,"Northern_Norway",0.7336,NA,0,0,0,0,0,0,0,NA,0,NA,0
"933","1278_W_86","1278_W_86","1278_W_86_1993","16_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,16,"3","female",86,5.5,0.864703736777894,3,3,"Southern_Norway",1,"Crustaceans",1,0,1,0,0.46,0.46,1,0,0,1,1
"934","1280_W_65","1280_W_65","1280_W_65_1993","14_29031993","29/03/1993",1993,"92/93","winter",64.85,-5.57,"location50",274,1.06433630314304,14,14,"2","female",65,2,0.728265817023213,2,3,"Southern_Norway",0.9973,NA,0,0,0,0,0,0,0,NA,0,NA,0
"935","1281_W_65","1281_W_65","1281_W_65_1993","19_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,19,"2","female",65,2.9,1.05598543468366,3,2,"North_America",1,"Crustaceans",5,0,5,0,0.07,0.07,1,0,0,1,1
"936","1283_W_65","1283_W_65","1283_W_65_1993","17_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,17,"2","female",65,2.4,0.873918980427856,3,2,"North_America",1,"Fish",30,1,29,1.83,0.78,2.61,1,0.701149425287356,1,0.298850574712644,1
"937","1284_W_67","1284_W_67","1284_W_67_1993","18_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,18,"2","female",67,3.2,1.06396066005459,2,2,"North_America",1,"Fish",23,1,22,1.71,0.45,2.16,1,0.791666666666667,1,0.208333333333333,1
"938","1285_W_72","1285_W_72","1285_W_72_1993","15_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,15,"3","male",72,4.09,1.09578617969822,2,3,"England_Ireland",0.9996,"Crustaceans",3,0,3,0,0.04,0.04,1,0,0,1,1
"939","1287_W_67","1287_W_67","1287_W_67_1993","21_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,21,"2","female",67,2.7,0.897716806921064,3,3,"North_America",1,"Crustaceans",77,0,77,0,2.08,2.08,1,0,0,1,1
"940","1288_W_74","1288_W_74","1288_W_74_1993","22_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,22,"3","male",74,4.2,1.0364637829941,3,3,"Southern_Norway",0.9999,"Crustaceans",331,0,331,0,8.6,8.6,1,0,0,1,1
"941","1290_W_87","1290_W_87","1290_W_87_1993","25_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,25,"3","male",87,7.2,1.09338909617724,2,3,"Southern_Norway",0.9999,"Crustaceans",15,0,15,0,0.4,0.4,1,0,0,1,1
"942","1292_W_72","1292_W_72","1292_W_72_1993","24_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,24,"2","male",72,3.9,1.0448816872428,2,3,"Southern_Norway",1,"Crustaceans",4,0,4,0,0.05,0.05,1,0,0,1,1
"943","1293_W_67","1293_W_67","1293_W_67_1993","5_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,5,"2","male",67,2.8,0.93096557754777,3,3,"Southern_Norway",1,"Crustaceans",1,0,1,0,0.02,0.02,1,0,0,1,1
"944","1294_W_69","1294_W_69","1294_W_69_1993","13_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,13,"2","female",69,3.4,1.03497925475406,2,2,"North_America",1,"Crustaceans",923,0,923,1.12,24.84,25.96,1,0.0431432973805855,1,0.956856702619414,1
"945","1295_W_67","1295_W_67","1295_W_67_1993","2_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,2,"2","male",67,2.6,0.864468036294358,2,1,"England_Ireland",1,"Crustaceans",4,0,4,0,0.3,0.3,1,0,0,1,1
"946","1298_W_63","1298_W_63","1298_W_63_1993","6_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,6,"2","female",63,2.4,0.959819553923862,2,3,"North_America",1,"Fish",13,1,12,1.3,0.9,2.2,1,0.590909090909091,1,0.409090909090909,1
"947","1299_W_67","1299_W_67","1299_W_67_1993","7_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,7,"2","female",67,3,0.997463118801182,2,1,"Southern_Norway",0.9867,"Crustaceans",191,0,191,0,4.951,4.951,1,0,0,1,1
"948","1300_W_67","1300_W_67","1300_W_67_1993","8_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,8,"2","female",67,2.8,0.93096557754777,1,3,"England_Ireland",0.999,"Crustaceans",425,0,425,0,11.44,11.44,1,0,0,1,1
"949","1302_W_63","1302_W_63","1302_W_63_1993","10_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,10,"2","male",63,2.1,0.83984210968338,3,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"950","1303_W_57","1303_W_57","1303_W_57_1993","11_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,11,"2","male",57,2.4,1.29594531110787,3,3,"Southern_Norway",0.9895,"Crustaceans",2,0,2,0,0.02,0.02,1,0,0,1,1
"951","1304_W_65","1304_W_65","1304_W_65_1993","12_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,12,"2","female",65,3.5,1.27446517979062,3,3,"North_America",1,"Crustaceans",9,0,9,0,0.2,0.2,1,0,0,1,1
"952","1305_W_67","1305_W_67","1305_W_67_1993","3_11111993","11/11/1993",1993,"93/94","autumn",62.83,-8.25,"location11",278,-2.25734470859254,11,3,"2","female",67,2.6,0.864468036294358,2,2,"Southern_Norway",0.8837,"Crustaceans",16,0,16,0,1.01,1.01,1,0,0,1,1
"953","1306_W_65","1306_W_65","1306_W_65_1993","14_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,14,"2","female",65,2.6,0.946745562130177,2,3,"Southern_Norway",1,"Crustaceans",221,0,221,0,6.05,6.05,1,0,0,1,1
"954","1308_W_66","1308_W_66","1308_W_66_1993","16_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,16,"2","female",66,3,1.04349277902997,1,1,"England_Ireland",1,"Crustaceans",138,0,138,0,3.7,3.7,1,0,0,1,1
"955","1310_W_71","1310_W_71","1310_W_71_1993","19_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,19,"2","female",71,3.6,1.00583664654062,1,2,"England_Ireland",0.9991,"Crustaceans",206,0,206,0,5.53,5.53,1,0,0,1,1
"956","1312_W_71","1312_W_71","1312_W_71_1993","22_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,22,"2","female",71,3.9,1.08965636708567,2,3,"England_Ireland",0.8142,NA,0,0,0,0,0,0,0,NA,0,NA,0
"957","1313_W_71","1313_W_71","1313_W_71_1993","23_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,23,"2","female",71,3.7,1.03377655338897,2,2,"England_Ireland",0.9941,"Crustaceans",241,0,241,0,6.71,6.71,1,0,0,1,1
"958","1314_W_68","1314_W_68","1314_W_68_1993","13_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,13,"2","female",68,2.9,0.92229798493792,2,3,"Southern_Norway",1,"Crustaceans",10,0,10,0.15,0.63,0.78,1,0.192307692307692,1,0.807692307692308,1
"959","1315_W_71","1315_W_71","1315_W_71_1993","25_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,25,"2","male",71,3.5,0.97789673969227,3,3,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"960","1316_W_60","1316_W_60","1316_W_60_1993","18_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,18,"2","female",60,1.9,0.87962962962963,2,2,"Northern_Norway",0.9631,"Crustaceans",2,0,2,0,0.02,0.02,1,0,0,1,1
"961","1317_W_66","1317_W_66","1317_W_66_1993","24_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,24,"2","female",66,2.8,0.973926593761305,3,3,"North_America",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"962","1324_W_44","1324_W_44","1324_W_44_1993","6_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,6,"1","female",44,0.9,1.05653643876784,1,2,"England_Ireland",1,"Crustaceans",369,0,369,0,10.29,10.29,1,0,0,1,1
"963","1326_W_68","1326_W_68","1326_W_68_1993","8_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,8,"2","male",68,2.7,0.858691227355994,3,3,"Southern_Norway",1,"Crustaceans",17,0,17,0,1.89,1.89,1,0,0,1,1
"964","1328_W_61","1328_W_61","1328_W_61_1993","10_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,10,"2","female",61,2.2,0.969244121754684,3,2,"Southern_Norway",0.9997,"Crustaceans",355,0,355,0,9.55,9.55,1,0,0,1,1
"965","1329_W_66","1329_W_66","1329_W_66_1993","11_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,11,"2","female",66,2.7,0.939143501126972,2,3,"England_Ireland",0.9987,NA,0,0,0,0,0,0,0,NA,0,NA,0
"966","1330_W_71","1330_W_71","1330_W_71_1993","3_12111993","12/11/1993",1993,"93/94","autumn",62.83,-8.57,"location12",239,-2.22658840292832,11,3,"2","female",71,3.3,0.922016925995569,2,2,"England_Ireland",1,"Crustaceans",138,0,138,0,3.7,3.7,1,0,0,1,1
"967","1331_W_68","1331_W_68","1331_W_68_1993","36_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,36,"2","female",68,2.8,0.890494606146957,3,3,"North_America",1,"Crustaceans",3,0,3,0,0.13,0.13,1,0,0,1,1
"968","1334_W_65","1334_W_65","1334_W_65_1993","33_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,33,"2","female",65,2.6,0.946745562130177,1,2,"North_America",1,"Fish",140,1,139,1.48,3.74,5.22,1,0.283524904214559,1,0.716475095785441,1
"969","1337_W_68","1337_W_68","1337_W_68_1993","30_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,30,"2","female",68,3.6,1.14492163647466,2,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"970","1338_W_67","1338_W_67","1338_W_67_1993","29_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,29,"2","male",67,2.6,0.864468036294358,2,3,"North_America",1,"Crustaceans",203,0,203,0,5.51,5.51,1,0,0,1,1
"971","1340_W_68","1340_W_68","1340_W_68_1993","27_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,27,"2","female",68,2.7,0.858691227355994,2,2,"England_Ireland",0.8546,"Crustaceans",352,0,352,0,9.51,9.51,1,0,0,1,1
"972","1341_W_69","1341_W_69","1341_W_69_1993","45_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,45,"2","female",69,3.8,1.15674152001924,2,2,"England_Ireland",0.9482,NA,0,0,0,0,0,0,0,NA,0,NA,0
"973","1342_W_63","1342_W_63","1342_W_63_1993","28_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,28,"2","male",63,2.4,0.959819553923862,3,1,"England_Ireland",1,"Crustaceans",207,0,207,0,5.57,5.57,1,0,0,1,1
"974","1343_W_65","1343_W_65","1343_W_65_1993","38_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,38,"2","female",65,2.9,1.05598543468366,1,3,"England_Ireland",0.9716,"Crustaceans",297,0,297,0,8.05,8.05,1,0,0,1,1
"975","1345_W_69","1345_W_69","1345_W_69_1993","40_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,40,"2","female",69,3.6,1.09586038738665,2,NA,"Southern_Norway",0.9781,NA,0,0,0,0,0,0,0,NA,0,NA,0
"976","1348_W_60","1348_W_60","1348_W_60_1993","44_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,44,"2","male",60,2,0.925925925925926,1,2,"England_Ireland",0.9998,NA,0,0,0,0,0,0,0,NA,0,NA,0
"977","1349_W_65","1349_W_65","1349_W_65_1993","46_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,46,"2","female",65,2.1,0.764679107874374,3,3,"Southern_Norway",0.9229,NA,0,0,0,0,0,0,0,NA,0,NA,0
"978","1351_W_68","1351_W_68","1351_W_68_1993","48_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,48,"2","female",68,2.7,0.858691227355994,3,NA,"North_America",0.9905,"Crustaceans",300,0,300,0,8.13,8.13,1,0,0,1,1
"979","1355_W_71","1355_W_71","1355_W_71_1993","43_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,43,"2","female",71,3.6,1.00583664654062,1,3,"England_Ireland",0.9982,"Fish",174,1,173,1.23,4.81,6.04,1,0.20364238410596,1,0.79635761589404,1
"980","1358_W_65","1358_W_65","1358_W_65_1993","2_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,2,"2","female",65,2.9,1.05598543468366,3,1,"North_America",1,"Fish",83,1,82,1.4,2.72,4.12,1,0.339805825242718,1,0.660194174757282,1
"981","1359_W_64","1359_W_64","1359_W_64_1993","1_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,1,"2","male",64,2.1,0.80108642578125,1,3,"England_Ireland",0.9601,NA,0,0,0,0,0,0,0,NA,0,NA,0
"982","1361_W_67","1361_W_67","1361_W_67_1993","4_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,4,"2","female",67,2.9,0.964214348174476,3,2,"England_Ireland",0.999,"Crustaceans",721,0,721,0,23.87,23.87,1,0,0,1,1
"983","1362_W_65","1362_W_65","1362_W_65_1993","5_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,5,"2","female",65,2.4,0.873918980427856,3,NA,"North_America",1,"Crustaceans",6,0,6,0,0.25,0.25,1,0,0,1,1
"984","1363_W_60","1363_W_60","1363_W_60_1993","7_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,7,"2","male",60,2.1,0.972222222222222,1,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"985","1365_W_100","1365_W_100","1365_W_100_1993","10_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,10,"3","male",100,10.25,1.025,3,NA,"Southern_Norway",0.969,"Crustaceans",48,0,48,0,1.45,1.45,1,0,0,1,1
"986","1368_W_67","1368_W_67","1368_W_67_1993","22_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,22,"2","female",67,2.4,0.797970495040946,2,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"987","1369_W_68","1369_W_68","1369_W_68_1993","24_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,24,"2","female",68,3.2,1.01770812131081,1,3,"England_Ireland",1,"Crustaceans",333,0,333,0,11.02,11.02,1,0,0,1,1
"988","1370_W_60","1370_W_60","1370_W_60_1993","6_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,6,"2","male",60,1.9,0.87962962962963,3,1,"England_Ireland",0.999,"Crustaceans",164,0,164,0,6.86,6.86,1,0,0,1,1
"989","1371_W_68","1371_W_68","1371_W_68_1993","23_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,23,"2","female",68,3,0.954101363728883,3,3,"England_Ireland",0.9987,"Fish",0,0,0,5.72,0,5.72,1,1,1,0,0
"990","1376_W_67","1376_W_67","1376_W_67_1993","18_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,18,"2","female",67,2.9,0.964214348174476,3,2,"North_America",1,"Crustaceans",52,0,52,0,1.94,1.94,1,0,0,1,1
"991","1377_W_72","1377_W_72","1377_W_72_1993","17_13111993","13/11/1993",1993,"93/94","autumn",62.78,-7.82,"location8",137,-2.19583209726411,11,17,"2","female",72,3.6,0.964506172839506,1,2,"Southern_Norway",1,"Crustaceans",318,0,318,0,10.65,10.65,1,0,0,1,1
